Date,Close,predClose
1970-03-16,0.02059378460781231,0.0333193
1970-03-17,0.020323758220423566,0.03240205
1970-03-18,0.020323758220423566,0.03239009
1970-03-19,0.01981446794547518,0.03236344
1970-03-20,0.02059378460781231,0.03234883
1970-03-23,0.020323758220423566,0.032314997
1970-03-24,0.02059378460781231,0.0323072
1970-03-25,0.0229317345948237,0.032281943
1970-03-26,0.02189264571170753,0.032237515
1970-03-30,0.02215583598802314,0.032231066
1970-03-31,0.02215583598802314,0.032221228
1970-04-01,0.022689052651727493,0.032212675
1970-04-02,0.02189264571170753,0.032226883
1970-04-03,0.023461533202991477,0.03220713
1970-04-06,0.023461533202991477,0.032214142
1970-04-07,0.0229317345948237,0.03223865
1970-04-08,0.022689052651727493,0.032203097
1970-04-09,0.023184670704529613,0.032207564
1970-04-10,0.0229317345948237,0.032209244
1970-04-13,0.0229317345948237,0.032210626
1970-04-14,0.022689052651727493,0.032221094
1970-04-15,0.02241560820880218,0.0322349
1970-04-16,0.02189264571170753,0.032273877
1970-04-17,0.02059378460781231,0.032304052
1970-04-20,0.02059378460781231,0.03234017
1970-04-21,0.020323758220423566,0.032356147
1970-04-22,0.02059378460781231,0.032392506
1970-04-23,0.018768542951285876,0.03241259
1970-04-24,0.01719965546000192,0.032431416
1970-04-27,0.015907630467179835,0.032476116
1970-04-28,0.015907630467179835,0.032515276
1970-04-29,0.0166835290739804,0.03255566
1970-04-30,0.016939883239222873,0.032561053
1970-05-01,0.015907630467179835,0.032601174
1970-05-04,0.014595097141138352,0.032667
1970-05-05,0.014595097141138352,0.03268971
1970-05-06,0.014595097141138352,0.032730777
1970-05-07,0.014595097141138352,0.03274715
1970-05-08,0.014078970755116833,0.03283578
1970-05-11,0.01302620964985439,0.03284334
1970-05-12,0.013556008258022181,0.032866422
1970-05-13,0.012513501319369444,0.032915916
1970-05-14,0.012513501319369444,0.032907758
1970-05-15,0.012773273540148483,0.032918397
1970-05-18,0.012246892987517265,0.032901887
1970-05-19,0.011474412436253266,0.032881856
1970-05-20,0.010435323553137095,0.032889858
1970-05-21,0.010688259662843008,0.03289294
1970-05-22,0.010948031883622047,0.032895938
1970-05-25,0.011474412436253266,0.032894704
1970-05-26,0.010948031883622047,0.032893375
1970-05-27,0.012246892987517265,0.03288534
1970-05-28,0.014595097141138352,0.03286565
1970-05-29,0.014858287417453965,0.032841384
1970-06-01,0.015114641582696445,0.03280906
1970-06-02,0.01433874297589588,0.032799307
1970-06-03,0.01433874297589588,0.032769367
1970-06-04,0.013808944367728095,0.032744564
1970-06-05,0.012246892987517265,0.03275039
1970-06-08,0.012513501319369444,0.032693453
1970-06-09,0.011474412436253266,0.032655075
1970-06-10,0.011474412436253266,0.03261171
1970-06-11,0.011474412436253266,0.03257302
1970-06-12,0.011474412436253266,0.032508526
1970-06-15,0.011204386048864527,0.0324812
1970-06-16,0.010948031883622047,0.032422964
1970-06-17,0.010948031883622047,0.032357566
1970-06-18,0.010172133276821482,0.032296482
1970-06-19,0.010435323553137095,0.03224841
1970-06-22,0.010172133276821482,0.032185484
1970-06-23,0.00964917077972683,0.032127123
1970-06-24,0.008859599950780006,0.03206682
1970-06-25,0.009119372171559045,0.032009378
1970-06-26,0.008859599950780006,0.03194632
1970-06-29,0.007560738846884789,0.031874906
1970-06-30,0.006774586073474524,0.03183035
1970-07-01,0.00704461246086327,0.031782348
1970-07-02,0.007307802737178883,0.031740237
1970-07-06,0.007820511067663828,0.031666305
1970-07-07,0.008087119399516007,0.031599946
1970-07-08,0.011204386048864527,0.031543165
1970-07-09,0.011474412436253266,0.031501584
1970-07-10,0.011730766601495746,0.03147555
1970-07-13,0.012513501319369444,0.03144134
1970-07-14,0.012513501319369444,0.031387076
1970-07-15,0.011730766601495746,0.031332854
1970-07-16,0.012513501319369444,0.031306706
1970-07-17,0.013292817981706569,0.0312768
1970-07-20,0.013292817981706569,0.031246044
1970-07-21,0.013292817981706569,0.031208964
1970-07-22,0.013808944367728095,0.03116659
1970-07-23,0.014078970755116833,0.031151276
1970-07-24,0.014078970755116833,0.031109627
1970-07-27,0.013556008258022181,0.031088851
1970-07-28,0.014078970755116833,0.03107356
1970-07-29,0.011987120766738218,0.031042002
