,yPredict,yReal
0,0.018934432,0.016406073594599835
1,0.019434605,0.017588546845351508
2,0.019950591,0.017085451023423653
3,0.020502478,0.016574432432646544
4,0.021016808,0.016574432432646544
5,0.021429088,0.01505524150580144
6,0.021714523,0.01301908991154227
7,0.02184108,0.012521936166251357
8,0.02182743,0.011501879676909466
9,0.021614576,0.00896461295293477
10,0.021245489,0.008794273422675747
11,0.020714013,0.0081129153016396
12,0.019938491,0.00794851784801752
13,0.019054776,0.006595705067006796
14,0.018132012,0.007611800171924074
15,0.017152872,0.00794851784801752
16,0.016317878,0.010147086203686456
17,0.015658747,0.010996803162769311
18,0.015120038,0.011501879676909466
19,0.014811491,0.013359768972060329
20,0.014752535,0.011672219207168516
21,0.01496546,0.011672219207168516
22,0.015309538,0.010996803162769311
23,0.015713274,0.0081129153016396
24,0.016099172,0.007443441333877351
25,0.016322555,0.007443441333877351
26,0.016421294,0.007611800171924074
27,0.016394805,0.0064253655367477736
28,0.016288728,0.0070988008889346504
29,0.016035017,0.009130991098769178
30,0.015754338,0.010317425733945479
31,0.015575707,0.010317425733945479
32,0.0155151645,0.00947563154371188
33,0.015567039,0.008794273422675747
34,0.015638186,0.009634086920697033
35,0.01570168,0.011672219207168516
36,0.015792733,0.01217729572130867
37,0.015987264,0.011672219207168516
38,0.016275324,0.010483803879779888
39,0.016564842,0.00896461295293477
40,0.016817182,0.009634086920697033
41,0.016970761,0.010996803162769311
42,0.017063139,0.009130991098769178
43,0.017104704,0.009130991098769178
44,0.017081905,0.009130991098769178
45,0.017031252,0.009812349219805339
46,0.01694432,0.009130991098769178
47,0.01686209,0.008293158292960207
48,0.016756967,0.008794273422675747
49,0.01658757,0.00896461295293477
50,0.016449329,0.010147086203686456
51,0.016327664,0.01301908991154227
52,0.01627137,0.01505524150580144
53,0.016425185,0.01555635663551698
54,0.016762119,0.014884901975542403
55,0.017240958,0.016067375226294076
56,0.017785685,0.016406073594599835
57,0.018339748,0.01505524150580144
58,0.018934516,0.014207505238930898
59,0.019476375,0.014884901975542403
60,0.019913603,0.014207505238930898
61,0.02028181,0.01691115010873999
62,0.020543654,0.016748733347330208
63,0.020835124,0.017085451023423653
64,0.02113254,0.016748733347330208
65,0.02145204,0.018949282395211473
66,0.021748846,0.018438263804434363
67,0.022071889,0.01691115010873999
68,0.02241459,0.017760867067822858
69,0.02267427,0.018267924274175326
70,0.022907058,0.018267924274175326
71,0.023115702,0.018438263804434363
72,0.023298496,0.01691115010873999
73,0.023486082,0.017424149391729413
74,0.023618385,0.01691115010873999
75,0.023710944,0.018095604051703976
76,0.023754403,0.017760867067822858
77,0.023788117,0.018438263804434363
78,0.023803897,0.018438263804434363
79,0.023807544,0.02148258773476154
80,0.023843836,0.022163945855797673
81,0.024016067,0.023342457722124718
82,0.024294177,0.023681156090430477
