,yPredict,yReal
0,0.006306188,0.0032129651311597757
1,0.006222496,0.0035778272731728372
2,0.006166946,0.0037520897887611607
3,0.0061201192,0.0035778272731728372
4,0.0060487166,0.003926352304349484
5,0.0060142092,0.004111506227162082
6,0.005982697,0.003926352304349484
7,0.0059423465,0.0035778272731728372
8,0.0058905054,0.0030387026155714453
9,0.0057510007,0.0030387026155714453
10,0.0056416374,0.0026792861771705243
11,0.0055266544,0.002505023661582194
12,0.005391136,0.002325315442381737
13,0.005258225,0.002505023661582194
14,0.0051649567,0.0028589943963709882
15,0.0051109605,0.0033926733503602327
16,0.0051078238,0.004291214446362546
17,0.005172165,0.0046397394775391995
18,0.0052583236,0.0053585723543410416
19,0.0053928774,0.0055382805735415055
20,0.0055464245,0.0046397394775391995
21,0.0056248885,0.004465476961950869
22,0.0056932922,0.004111506227162082
23,0.0057337955,0.0035778272731728372
24,0.0057350323,0.0032129651311597757
25,0.0057165753,0.0026792861771705243
26,0.005653465,0.0026792861771705243
27,0.0056026187,0.0030387026155714453
28,0.005574871,0.0032129651311597757
29,0.005558988,0.0030387026155714453
30,0.00553059,0.002145607223181273
31,0.0054160375,0.0026792861771705243
32,0.005349774,0.002145607223181273
33,0.005244851,0.0026792861771705243
34,0.005180219,0.0026792861771705243
35,0.00511723,0.002325315442381737
36,0.0050272793,0.001965899003980809
37,0.0049222186,0.0016119282691920214
38,0.004797926,0.0014322200499915644
39,0.0046626385,0.00107824931520277
40,0.004511019,0.0016119282691920214
41,0.004419729,0.0026792861771705243
42,0.0044184253,0.0030387026155714453
43,0.0044487193,0.0033926733503602327
44,0.004504686,0.0028589943963709882
45,0.004522437,0.0026792861771705243
46,0.004521398,0.002505023661582194
47,0.0045263823,0.002325315442381737
48,0.004533697,0.002505023661582194
49,0.004565688,0.0030387026155714453
50,0.0046360865,0.0030387026155714453
51,0.0047115255,0.0030387026155714453
52,0.004785886,0.003926352304349484
53,0.0049090628,0.0046397394775391995
54,0.005090123,0.004111506227162082
55,0.005225973,0.004465476961950869
56,0.005381141,0.0046397394775391995
57,0.005525388,0.005004601619552261
58,0.0056811105,0.0055382805735415055
59,0.0058659706,0.0053585723543410416
60,0.006032631,0.0053585723543410416
61,0.0061951075,0.0048194476967396566
62,0.0063080806,0.0055382805735415055
63,0.006464958,0.0051788641351405845
64,0.0065789707,0.0048194476967396566
65,0.0066524576,0.0048194476967396566
66,0.006718831,0.004291214446362546
67,0.0067114476,0.004291214446362546
68,0.006693892,0.004291214446362546
69,0.006679332,0.0046397394775391995
70,0.0066698603,0.004465476961950869
71,0.00662338,0.004291214446362546
72,0.006553361,0.0048194476967396566
73,0.006520033,0.005004601619552261
74,0.0065199155,0.0053585723543410416
75,0.0065625254,0.0051788641351405845
76,0.006605074,0.0051788641351405845
77,0.006644329,0.0057179887927419695
78,0.0067112483,0.0057179887927419695
79,0.0067834985,0.0055382805735415055
80,0.006837016,0.0053585723543410416
81,0.00687916,0.0055382805735415055
82,0.00691841,0.006251667746731214
83,0.006996464,0.0053585723543410416
84,0.0070027355,0.0055382805735415055
85,0.0070176516,0.0053585723543410416
86,0.0070351884,0.0051788641351405845
87,0.007045919,0.005004601619552261
88,0.0070401765,0.004465476961950869
89,0.006995039,0.004291214446362546
90,0.006922204,0.004291214446362546
91,0.006855935,0.004291214446362546
92,0.0067945383,0.004291214446362546
93,0.0067388806,0.0037520897887611607
94,0.0066298675,0.004111506227162082
95,0.0065209083,0.0048194476967396566
96,0.006464364,0.005004601619552261
97,0.006437741,0.005004601619552261
98,0.0064283554,0.005004601619552261
99,0.0064348523,0.005004601619552261
100,0.006462602,0.004465476961950869
101,0.006449379,0.004111506227162082
102,0.0064003635,0.0033926733503602327
103,0.006289806,0.0030387026155714453
104,0.006146148,0.0028589943963709882
105,0.006012598,0.0026792861771705243
106,0.0058639664,0.0032129651311597757
107,0.005766824,0.0037520897887611607
108,0.0057234783,0.004111506227162082
109,0.005714271,0.004111506227162082
110,0.0057205074,0.0035778272731728372
111,0.0056915674,0.0033926733503602327
112,0.0056592077,0.0033926733503602327
113,0.005625358,0.0028589943963709882
114,0.005550226,0.0033926733503602327
115,0.0055219326,0.0037520897887611607
116,0.0055265594,0.004111506227162082
117,0.0055607297,0.003926352304349484
118,0.005573567,0.0035778272731728372
119,0.005563412,0.0037520897887611607
120,0.0055475663,0.004111506227162082
121,0.0055669006,0.0048194476967396566
122,0.0056522787,0.0051788641351405845
123,0.0057671033,0.0051788641351405845
124,0.0058892276,0.0051788641351405845
125,0.0060217343,0.0051788641351405845
126,0.0061550494,0.0053585723543410416
127,0.006290594,0.005004601619552261
128,0.0063958596,0.0048194476967396566
129,0.0064802486,0.0048194476967396566
130,0.0065523125,0.0053585723543410416
131,0.0066489745,0.0055382805735415055
132,0.0067260545,0.0051788641351405845
133,0.0067723263,0.0053585723543410416
134,0.006783152,0.0053585723543410416
135,0.00679799,0.0046397394775391995
136,0.006770212,0.0051788641351405845
137,0.006792465,0.006071959527530757
138,0.006858263,0.006611084185132142
139,0.0069500506,0.006611084185132142
140,0.0070616324,0.006611084185132142
141,0.0071840696,0.006785346700720465
142,0.0073053855,0.007144763139121393
143,0.0074541457,0.007498733873910181
144,0.0076039005,0.007678442093110638
145,0.007761419,0.008037858531511566
146,0.007945973,0.007858150312311109
147,0.008100834,0.007678442093110638
148,0.008239096,0.007858150312311109
149,0.008389842,0.007858150312311109
150,0.008543855,0.00821212104709989
151,0.008707037,0.007858150312311109
152,0.008834574,0.00839182926630036
153,0.008986246,0.00839182926630036
154,0.009122446,0.00821212104709989
155,0.009232752,0.007678442093110638
156,0.00928822,0.007858150312311109
157,0.00933579,0.007678442093110638
158,0.009359289,0.007324471358321857
159,0.0093450025,0.007144763139121393
160,0.00930202,0.007858150312311109
161,0.00929963,0.007324471358321857
162,0.0092475,0.007144763139121393
163,0.009183764,0.007144763139121393
164,0.009122321,0.006785346700720465
165,0.009038417,0.006785346700720465
166,0.008952698,0.006785346700720465
167,0.008873718,0.007144763139121393
168,0.008822914,0.006785346700720465
169,0.008750418,0.006611084185132142
170,0.008634767,0.006251667746731214
171,0.00851031,0.005892251308330293
172,0.008377058,0.006071959527530757
173,0.008263743,0.006251667746731214
174,0.008176651,0.005892251308330293
175,0.008057985,0.006071959527530757
176,0.007968785,0.006071959527530757
177,0.00789215,0.0055382805735415055
178,0.0077909846,0.0057179887927419695
179,0.0076911636,0.006425930262319544
180,0.0076590795,0.006071959527530757
181,0.0075737666,0.006071959527530757
182,0.0074932035,0.006251667746731214
183,0.0074533876,0.006611084185132142
184,0.0074661095,0.007324471358321857
185,0.0075370297,0.007324471358321857
186,0.007626811,0.007858150312311109
187,0.0077427085,0.007678442093110638
188,0.007869864,0.007498733873910181
189,0.007996885,0.006965054919920929
190,0.008080505,0.007144763139121393
191,0.0081771035,0.006611084185132142
192,0.008229271,0.006611084185132142
193,0.008269083,0.006425930262319544
194,0.008274196,0.007144763139121393
195,0.008309618,0.007144763139121393
196,0.008327149,0.007144763139121393
197,0.008330377,0.007144763139121393
